test	back	pval	kval
Notamacropus_eugenii	`Macrotis_lagotis,Thylacinus_cynocephalus,Myrmecobius_fasciatus,Sminthopsis_crassicaudata,Antechinus_flavipes,Sarcophilus_harrisii,Dasyurus_viverrinus,Node12,Node10,Node8,Node6,Node4,Node2,Phalanger_gymnotis,Trichosurus_vulpecula,Node18,Potorous_gilbertii,Macropus_fuliginosus,Macropus_giganteus,Node26,Node24,Lagorchestes_hirsutus,Node23,Node21,Node17,Pseudochirops_cupreus,Pseudochirops_corinnae,Node31,Pseudocheirus_occidentalis,Node30,Node16,Vombatus_ursinus,Node15,Node1,Dromiciops_gliroides,Monodelphis_domestica,Gracilinanus_agilis,Node37`	0.0009	2.63
Phalanger_gymnotis	`Macrotis_lagotis,Thylacinus_cynocephalus,Myrmecobius_fasciatus,Sminthopsis_crassicaudata,Antechinus_flavipes,Sarcophilus_harrisii,Dasyurus_viverrinus,Node12,Node10,Node8,Node6,Node4,Node2,Trichosurus_vulpecula,Node18,Potorous_gilbertii,Notamacropus_eugenii,Macropus_fuliginosus,Macropus_giganteus,Node26,Node24,Lagorchestes_hirsutus,Node23,Node21,Node17,Pseudochirops_cupreus,Pseudochirops_corinnae,Node31,Pseudocheirus_occidentalis,Node30,Node16,Vombatus_ursinus,Node15,Node1,Dromiciops_gliroides,Monodelphis_domestica,Gracilinanus_agilis,Node37`	0.6775	0.86
Potorous_gilbertii	`Macrotis_lagotis,Thylacinus_cynocephalus,Myrmecobius_fasciatus,Sminthopsis_crassicaudata,Antechinus_flavipes,Sarcophilus_harrisii,Dasyurus_viverrinus,Node12,Node10,Node8,Node6,Node4,Node2,Phalanger_gymnotis,Trichosurus_vulpecula,Node18,Notamacropus_eugenii,Macropus_fuliginosus,Macropus_giganteus,Node26,Node24,Lagorchestes_hirsutus,Node23,Node21,Node17,Pseudochirops_cupreus,Pseudochirops_corinnae,Node31,Pseudocheirus_occidentalis,Node30,Node16,Vombatus_ursinus,Node15,Node1,Dromiciops_gliroides,Monodelphis_domestica,Gracilinanus_agilis,Node37`	0.5408	0.82
Pseudocheirus_occidentalis	`Macrotis_lagotis,Thylacinus_cynocephalus,Myrmecobius_fasciatus,Sminthopsis_crassicaudata,Antechinus_flavipes,Sarcophilus_harrisii,Dasyurus_viverrinus,Node12,Node10,Node8,Node6,Node4,Node2,Phalanger_gymnotis,Trichosurus_vulpecula,Node18,Potorous_gilbertii,Notamacropus_eugenii,Macropus_fuliginosus,Macropus_giganteus,Node26,Node24,Lagorchestes_hirsutus,Node23,Node21,Node17,Pseudochirops_cupreus,Pseudochirops_corinnae,Node31,Node30,Node16,Vombatus_ursinus,Node15,Node1,Dromiciops_gliroides,Monodelphis_domestica,Gracilinanus_agilis,Node37`	0.6173	0.83
Pseudochirops_corinnae	`Macrotis_lagotis,Thylacinus_cynocephalus,Myrmecobius_fasciatus,Sminthopsis_crassicaudata,Antechinus_flavipes,Sarcophilus_harrisii,Dasyurus_viverrinus,Node12,Node10,Node8,Node6,Node4,Node2,Phalanger_gymnotis,Trichosurus_vulpecula,Node18,Potorous_gilbertii,Notamacropus_eugenii,Macropus_fuliginosus,Macropus_giganteus,Node26,Node24,Lagorchestes_hirsutus,Node23,Node21,Node17,Pseudochirops_cupreus,Node31,Pseudocheirus_occidentalis,Node30,Node16,Vombatus_ursinus,Node15,Node1,Dromiciops_gliroides,Monodelphis_domestica,Gracilinanus_agilis,Node37`	0.1088	0.10
Pseudochirops_cupreus	`Macrotis_lagotis,Thylacinus_cynocephalus,Myrmecobius_fasciatus,Sminthopsis_crassicaudata,Antechinus_flavipes,Sarcophilus_harrisii,Dasyurus_viverrinus,Node12,Node10,Node8,Node6,Node4,Node2,Phalanger_gymnotis,Trichosurus_vulpecula,Node18,Potorous_gilbertii,Notamacropus_eugenii,Macropus_fuliginosus,Macropus_giganteus,Node26,Node24,Lagorchestes_hirsutus,Node23,Node21,Node17,Pseudochirops_corinnae,Node31,Pseudocheirus_occidentalis,Node30,Node16,Vombatus_ursinus,Node15,Node1,Dromiciops_gliroides,Monodelphis_domestica,Gracilinanus_agilis,Node37`	0.1347	0.11
Sarcophilus_harrisii	`Macrotis_lagotis,Thylacinus_cynocephalus,Myrmecobius_fasciatus,Sminthopsis_crassicaudata,Antechinus_flavipes,Dasyurus_viverrinus,Node12,Node10,Node8,Node6,Node4,Node2,Phalanger_gymnotis,Trichosurus_vulpecula,Node18,Potorous_gilbertii,Notamacropus_eugenii,Macropus_fuliginosus,Macropus_giganteus,Node26,Node24,Lagorchestes_hirsutus,Node23,Node21,Node17,Pseudochirops_cupreus,Pseudochirops_corinnae,Node31,Pseudocheirus_occidentalis,Node30,Node16,Vombatus_ursinus,Node15,Node1,Dromiciops_gliroides,Monodelphis_domestica,Gracilinanus_agilis,Node37`	0.6336	0.32
Sminthopsis_crassicaudata	`Macrotis_lagotis,Thylacinus_cynocephalus,Myrmecobius_fasciatus,Antechinus_flavipes,Sarcophilus_harrisii,Dasyurus_viverrinus,Node12,Node10,Node8,Node6,Node4,Node2,Phalanger_gymnotis,Trichosurus_vulpecula,Node18,Potorous_gilbertii,Notamacropus_eugenii,Macropus_fuliginosus,Macropus_giganteus,Node26,Node24,Lagorchestes_hirsutus,Node23,Node21,Node17,Pseudochirops_cupreus,Pseudochirops_corinnae,Node31,Pseudocheirus_occidentalis,Node30,Node16,Vombatus_ursinus,Node15,Node1,Dromiciops_gliroides,Monodelphis_domestica,Gracilinanus_agilis,Node37`	0.6528	0.87
Thylacinus_cynocephalus	`Macrotis_lagotis,Myrmecobius_fasciatus,Sminthopsis_crassicaudata,Antechinus_flavipes,Sarcophilus_harrisii,Dasyurus_viverrinus,Node12,Node10,Node8,Node6,Node4,Node2,Phalanger_gymnotis,Trichosurus_vulpecula,Node18,Potorous_gilbertii,Notamacropus_eugenii,Macropus_fuliginosus,Macropus_giganteus,Node26,Node24,Lagorchestes_hirsutus,Node23,Node21,Node17,Pseudochirops_cupreus,Pseudochirops_corinnae,Node31,Pseudocheirus_occidentalis,Node30,Node16,Vombatus_ursinus,Node15,Node1,Dromiciops_gliroides,Monodelphis_domestica,Gracilinanus_agilis,Node37`	0.0040	0.16
Trichosurus_vulpecula	`Macrotis_lagotis,Thylacinus_cynocephalus,Myrmecobius_fasciatus,Sminthopsis_crassicaudata,Antechinus_flavipes,Sarcophilus_harrisii,Dasyurus_viverrinus,Node12,Node10,Node8,Node6,Node4,Node2,Phalanger_gymnotis,Node18,Potorous_gilbertii,Notamacropus_eugenii,Macropus_fuliginosus,Macropus_giganteus,Node26,Node24,Lagorchestes_hirsutus,Node23,Node21,Node17,Pseudochirops_cupreus,Pseudochirops_corinnae,Node31,Pseudocheirus_occidentalis,Node30,Node16,Vombatus_ursinus,Node15,Node1,Dromiciops_gliroides,Monodelphis_domestica,Gracilinanus_agilis,Node37`	0.4433	0.52
Vombatus_ursinus	`Macrotis_lagotis,Thylacinus_cynocephalus,Myrmecobius_fasciatus,Sminthopsis_crassicaudata,Antechinus_flavipes,Sarcophilus_harrisii,Dasyurus_viverrinus,Node12,Node10,Node8,Node6,Node4,Node2,Phalanger_gymnotis,Trichosurus_vulpecula,Node18,Potorous_gilbertii,Notamacropus_eugenii,Macropus_fuliginosus,Macropus_giganteus,Node26,Node24,Lagorchestes_hirsutus,Node23,Node21,Node17,Pseudochirops_cupreus,Pseudochirops_corinnae,Node31,Pseudocheirus_occidentalis,Node30,Node16,Node15,Node1,Dromiciops_gliroides,Monodelphis_domestica,Gracilinanus_agilis,Node37`	0.3287	0.72
